log_id,label_x,user_id,age,gender,residence,city,city_rank,series_dev,series_group,emui_dev,device_name,device_size,net_type,task_id,adv_id,creat_type_cd,adv_prim_id,inter_type_cd,slot_id,site_id,spread_app_id,hispace_app_tags,app_second_class,app_score,pt_d,u_refreshTimes_x,u_feedLifeCycle_x,u_userId,u_phonePrice,u_browserLifeCycle,u_browserMode,u_feedLifeCycle_y,u_refreshTimes_y,i_regionEntity,i_cat,i_dislikeTimes,i_upTimes,i_dtype,e_ch,e_m,e_po,e_pl,e_rn,e_section,e_et,label_y,cillabel,pro,ad_click_list_v001_1,ad_click_list_v001_2,ad_click_list_v001_3,ad_click_list_v001_4,ad_click_list_v001_5,ad_click_list_v002_1,ad_click_list_v002_2,ad_click_list_v002_3,ad_click_list_v002_4,ad_click_list_v002_5,ad_click_list_v003_1,ad_click_list_v003_2,ad_click_list_v003_3,ad_click_list_v003_4,ad_click_list_v003_5,ad_close_list_v001_1,ad_close_list_v001_2,ad_close_list_v001_3,ad_close_list_v001_4,ad_close_list_v001_5,ad_close_list_v002_1,ad_close_list_v002_2,ad_close_list_v002_3,ad_close_list_v002_4,ad_close_list_v002_5,ad_close_list_v003_1,ad_close_list_v003_2,ad_close_list_v003_3,ad_close_list_v003_4,ad_close_list_v003_5,u_newsCatInterestsST_x_1,u_newsCatInterestsST_x_2,u_newsCatInterestsST_x_3,u_newsCatInterestsST_x_4,u_newsCatInterestsST_x_5,u_newsCatInterests_1,u_newsCatInterests_2,u_newsCatInterests_3,u_newsCatInterests_4,u_newsCatInterests_5,u_newsCatDislike_1,u_newsCatDislike_2,u_newsCatDislike_3,u_newsCatDislike_4,u_newsCatDislike_5,u_newsCatInterestsST_y_1,u_newsCatInterestsST_y_2,u_newsCatInterestsST_y_3,u_newsCatInterestsST_y_4,u_newsCatInterestsST_y_5,u_click_ca2_news_1,u_click_ca2_news_2,u_click_ca2_news_3,u_click_ca2_news_4,u_click_ca2_news_5
405759,0,131168,7,2,14,286,4,19,5,24,155,1219,6,33824,17718,9,1434,4,20,1,313,37,15,10,-2147483648,8,16,167310,11,16,13,15,0,174,202,7,9,10,15,328,16,1940,4,0,-2147483648,0,0,23,35023,14901,25224,9951,24598,1654,1917,1726,1222,531,228,150,342,135,240,18295,6224,11898,725,20945,1744,16,494,397,1186,202,147,9,191,61,33,35,64,179,30,150,45,170,57,39,24,45,110,201,11,152,98,20,101,25,197,143,181,64,143
586670,0,236019,4,3,34,201,2,32,2,18,172,1154,7,14621,15515,5,1281,4,46,1,220,32,22,7,-2147483648,7,16,271198,11,16,12,15,8,346,116,1,1,11,19,77,10,2318,12,0,-2147483648,0,0,9,17977,10450,4941,18710,13700,1270,1089,954,1342,638,272,89,218,21,10,31626,835,1931,4868,3359,1161,87,32,105,24,159,11,9,15,2,150,179,109,200,70,81,157,54,156,42,6,10,22,6,16,57,167,109,103,103,118,84,206,207,73
714121,0,155947,6,3,44,254,2,11,7,21,230,1561,7,13491,18543,9,1750,4,27,1,337,43,14,8,-2147483648,5,16,158728,13,15,11,14,8,681,110,1,2,12,15,642,11,1094,22,0,-2147483648,0,0,26,28489,33695,27721,23745,16634,1432,637,1883,1346,285,328,316,325,213,291,19697,3268,3202,1958,6251,1391,277,176,1263,68,141,49,135,31,33,175,136,152,86,188,173,122,51,174,150,38,48,19,2,2,210,117,139,101,54,122,190,52,32,174
144325,0,189080,7,2,12,392,4,13,8,12,213,2145,6,29539,22721,6,1414,4,50,1,259,48,25,7,-2147483648,7,17,156293,12,16,12,17,6,1496,210,1,0,13,20,835,2,2945,9,0,-2147483648,0,0,9,21443,7407,12549,20346,23574,1980,2057,1047,1859,1912,327,271,355,268,68,27672,22750,30631,6648,5842,1662,895,296,713,281,171,12,39,15,11,78,8,102,17,20,121,78,159,31,86,7,10,0,7,11,190,126,201,39,141,136,98,194,174,189
57602,0,192058,8,3,20,259,5,35,4,23,212,1850,6,26703,13560,8,1123,4,44,1,317,36,12,8,-2147483648,8,16,202519,13,16,13,15,5,63,167,1,2,13,17,1219,2,2442,45,0,-2147483648,0,0,2,22797,11216,33751,16726,26922,1319,1884,1950,1346,1257,280,272,80,125,128,28543,5632,370,17549,4690,1048,272,795,42,90,195,29,45,2,7,46,142,130,76,100,177,46,119,75,179,13,46,10,14,2,21,106,73,158,205,194,122,52,126,98
688032,1,109636,4,3,34,141,3,20,4,30,221,1761,5,32875,18639,3,1688,4,55,1,265,24,22,9,-2147483648,6,15,229818,11,16,14,17,2,1885,111,8,6,11,18,891,10,2096,5,0,-2147483648,0,0,81,20842,9266,17181,5605,30481,1505,884,1287,1987,736,153,191,291,19,43,22663,732,5670,484,1503,1243,304,717,312,685,174,29,84,181,184,81,125,167,104,92,33,167,162,49,43,30,2,80,47,82,143,63,95,168,83,200,81,150,24,63
355437,0,269103,3,3,27,358,3,15,4,26,198,2455,7,19346,14784,10,1758,4,38,2,260,50,12,10,-2147483648,7,16,268636,10,16,13,12,8,366,80,1,5,10,19,843,2,519,44,1,-2147483648,0,0,2,24340,23906,22241,15253,29161,1173,1351,1421,1025,1957,283,175,297,271,313,17303,9065,4913,9967,4099,1056,459,194,89,411,315,69,5,17,21,24,68,119,108,159,37,90,52,116,94,10,56,2,7,14,68,67,85,147,59,14,46,143,16,79
747918,0,274717,4,2,18,354,4,19,3,16,218,2102,6,24739,22485,9,1753,3,19,2,256,30,14,8,-2147483648,8,17,262759,11,16,14,17,9,793,207,2,0,11,17,629,17,2479,23,0,-2147483648,1,0,19,35149,16681,27596,25263,19252,1224,1505,1782,1977,1869,299,275,222,301,309,28520,10688,10946,23295,7583,1917,898,1178,488,647,304,79,35,20,128,22,70,96,159,206,107,104,123,202,158,54,57,27,30,38,54,49,106,5,200,137,46,58,14,89
611196,1,105187,7,3,19,362,4,19,4,15,207,1153,7,35632,12681,2,1924,4,20,2,183,24,15,8,-2147483648,4,16,157504,11,13,14,16,4,1907,142,5,3,13,12,226,3,1760,8,0,-2147483648,1,0,42,17671,8542,13675,30259,15165,1219,1859,444,580,1890,350,193,200,74,6,28428,11262,17509,8068,20385,1716,398,116,1707,1618,129,53,59,336,327,20,82,160,172,136,116,101,141,164,18,132,13,163,156,177,55,148,85,33,83,53,32,166,155,111
1012365,0,203233,5,4,45,392,3,18,5,13,218,2060,6,16434,18446,4,1263,4,43,1,330,27,19,8,-2147483648,8,17,219754,16,15,15,17,8,535,130,1,4,12,18,1304,7,1652,3,0,-2147483648,0,0,8,33238,33967,34889,35345,29071,1389,940,2034,1730,1373,195,217,244,310,287,15053,3051,3628,3952,1179,1264,200,1096,225,118,116,9,14,8,163,129,194,25,203,117,177,202,87,159,199,7,30,79,30,2,213,189,106,55,136,184,128,122,133,95
748226,0,247646,3,3,31,196,3,27,4,13,252,1805,4,22706,18003,4,1363,5,39,1,281,44,25,9,-2147483648,3,16,184038,12,17,16,16,7,867,141,1,2,12,19,284,3,2627,7,0,-2147483648,0,0,6,28034,28314,19526,30071,33523,1489,1713,1669,2029,1809,155,345,248,244,226,33491,570,2432,2475,5401,1497,99,29,51,83,119,22,44,6,34,120,212,107,43,76,173,200,81,97,59,19,14,9,3,17,175,124,78,156,57,148,116,180,139,125
1007679,0,259617,5,3,20,250,2,32,7,26,158,1508,6,30029,20009,5,1185,4,27,1,165,49,19,8,-2147483648,8,15,258960,14,16,11,17,6,163,175,1,2,14,19,1389,4,2996,12,0,-2147483648,0,0,6,18273,11864,9925,26898,13278,1156,1665,1714,1323,936,152,226,215,331,310,20427,6971,30739,12658,8910,1727,1279,1303,248,255,298,66,80,96,115,78,154,30,115,60,97,110,196,100,164,29,12,12,12,34,36,46,189,203,129,154,58,29,35,100
1079384,0,192716,3,3,38,184,3,31,3,13,115,2488,7,34193,23154,6,1952,4,42,1,343,17,18,5,-2147483648,7,17,101144,15,16,16,14,1,331,66,0,8,11,20,1335,4,354,13,0,-2147483648,0,0,18,30266,6857,28554,11797,8181,1814,355,1517,1545,666,356,217,76,169,2,13937,1256,2483,3410,187,1576,132,203,25,212,147,41,23,9,52,68,83,49,120,179,165,189,206,169,163,9,19,25,9,3,150,141,118,209,147,132,209,37,163,65
83615,0,237485,7,2,21,140,4,34,4,16,313,2004,7,32266,20298,10,1367,4,43,1,291,43,15,9,-2147483648,7,17,265632,12,17,15,16,4,328,176,4,5,13,13,1180,2,782,5,0,-2147483648,0,0,3,12618,25251,28645,23312,32272,1092,1021,1708,1673,1938,264,226,213,145,242,24180,2419,813,3182,2364,1104,107,496,65,23,267,33,8,62,2,124,106,175,9,48,111,116,208,139,56,18,5,1,14,5,83,109,26,166,113,49,85,31,117,104
750356,0,254174,9,2,24,255,3,30,3,30,269,1774,6,30286,20915,9,1535,3,57,1,215,14,17,6,-2147483648,5,16,252349,11,16,16,16,8,326,179,2,3,12,19,1227,8,2177,7,0,-2147483648,0,0,1,15538,23714,7271,26245,34945,1193,970,609,1553,1286,245,178,80,184,25,17581,492,1735,1754,721,1085,397,363,65,17,147,34,66,53,15,38,199,164,100,129,127,102,139,181,31,8,12,11,7,3,41,196,176,147,58,88,95,88,200,125
201000,0,104107,7,4,17,169,5,28,5,13,171,2185,6,32045,20542,10,1571,4,26,1,292,33,14,8,-2147483648,5,17,106584,14,16,14,17,3,594,190,3,1,13,18,181,11,1285,16,0,-2147483648,0,0,41,35644,28669,23330,14969,8263,1353,605,1594,302,633,252,81,336,57,56,20635,1828,2395,5099,3634,1266,226,78,253,320,154,15,7,14,152,64,86,168,156,105,188,43,132,202,56,5,17,61,36,12,177,141,77,127,198,157,157,205,76,91
293331,0,243069,6,4,14,192,4,20,5,20,295,2291,4,11536,12357,9,1120,4,32,1,308,31,14,8,-2147483648,5,15,120814,15,15,13,12,3,200,46,0,1,13,19,924,11,2903,35,0,-2147483648,0,0,1,33727,31417,8081,7543,15495,1117,1719,1965,1815,889,119,234,251,286,135,27867,8791,3197,10751,4252,1151,1069,610,37,142,230,39,86,1,4,44,139,104,44,115,20,122,56,56,126,58,132,10,45,3,74,156,126,112,190,54,105,25,93,80
68661,0,212261,9,2,26,326,2,21,4,26,276,1695,6,19850,19382,3,1062,4,42,1,247,36,29,3,-2147483648,5,17,245499,10,16,15,17,7,1419,103,0,0,14,11,719,5,295,25,0,-2147483648,0,0,4,20391,10364,27968,33731,18892,1079,2062,1877,1387,1375,329,205,278,256,60,18897,1548,1652,710,750,1259,141,177,250,55,120,49,20,18,7,204,96,89,191,50,137,150,142,151,47,11,16,88,21,3,33,131,148,23,152,19,137,150,158,118
175606,0,251004,7,3,26,233,3,30,5,16,216,2227,7,19735,13101,10,1172,4,19,1,256,18,29,8,-2147483648,4,15,172119,11,16,14,16,5,463,152,0,6,12,19,425,1,931,21,0,-2147483648,0,0,2,18339,22865,23719,34412,16034,1708,1874,430,1959,1336,141,279,259,251,308,32060,4338,3892,190,2515,1378,325,375,357,159,259,57,79,24,9,99,152,54,117,88,181,158,192,31,107,42,17,3,66,3,208,67,197,186,98,207,130,177,87,202
1025635,1,172628,6,4,14,425,2,35,5,30,113,1639,7,28247,22134,3,1819,4,26,1,240,34,17,9,-2147483648,7,16,244133,12,17,16,16,0,72,30,8,8,11,13,923,9,1346,7,0,-2147483648,0,0,66,17195,3087,19665,13146,14208,1073,1146,700,1799,1087,248,23,289,254,372,17555,1153,22992,818,1044,1236,153,260,1539,267,129,75,243,369,89,20,27,97,185,60,94,50,73,11,183,80,34,35,207,124,28,8,151,18,21,55,35,10,22,131
493685,0,168701,6,3,38,177,4,12,7,34,332,2274,6,27295,13949,9,1232,4,19,2,348,33,18,8,-2147483648,6,15,225322,11,16,14,16,3,310,121,4,7,10,9,1382,2,1297,13,1,-2147483648,0,0,8,31588,12515,34589,29698,26916,1330,562,1548,1847,1634,192,260,318,301,345,23557,13804,7781,6116,3164,1547,375,907,1153,246,187,71,36,8,250,68,164,105,141,63,151,78,146,150,34,21,16,20,86,32,209,81,159,87,146,194,28,175,162,196
322839,0,121796,7,2,26,161,4,34,7,24,218,2220,7,22629,18662,10,1288,4,54,1,230,49,12,9,-2147483648,7,16,113235,16,16,11,15,6,294,97,2,5,14,17,1402,12,2252,47,0,-2147483648,0,0,2,29868,22307,34635,15868,22670,1142,1952,1996,1659,1030,255,52,173,294,77,16000,14762,3934,4781,753,1136,389,230,18,134,121,15,15,5,9,123,103,78,124,155,72,59,182,18,156,4,37,11,24,2,11,204,62,179,138,130,138,107,106,91
966392,0,150950,4,2,38,144,3,23,5,30,149,1696,7,33823,15355,8,1991,5,35,1,278,13,15,9,-2147483648,8,16,174304,14,16,16,16,6,1428,158,2,6,12,18,94,9,2655,9,0,-2147483648,0,0,9,25226,34473,11996,35223,2454,1607,698,1944,1144,1058,155,136,50,9,26,13554,648,490,393,469,1015,65,113,41,34,135,20,12,51,139,87,139,156,218,89,206,174,107,199,126,1,3,6,14,6,197,141,50,52,14,179,85,167,108,54
767107,0,199920,7,2,26,261,3,27,4,26,155,1334,6,29749,23241,8,1921,4,33,1,313,38,14,10,-2147483648,7,17,245953,11,17,15,17,8,425,106,8,8,13,12,793,13,1709,8,0,-2147483648,0,0,27,15500,25409,33658,3095,30798,1193,276,1013,1678,614,239,64,68,225,258,25928,5963,785,7966,1888,1552,39,240,43,117,179,71,44,277,9,10,158,103,22,136,104,112,35,173,136,50,49,60,2,29,153,148,50,91,84,37,83,43,13,116
428529,0,156443,2,3,30,212,2,17,7,14,169,1751,6,20948,16959,3,1963,3,44,1,257,34,29,8,-2147483648,3,16,129446,15,17,13,16,7,1361,197,0,0,11,18,294,2,1235,21,0,-2147483648,0,0,6,23893,19044,14643,17902,31821,1338,2001,1561,1985,2005,327,138,359,259,129,27921,3978,1263,6408,3443,1510,610,366,75,82,111,13,77,4,1,117,180,87,120,188,140,207,56,162,46,28,30,44,4,8,51,157,196,165,98,156,160,134,112,146
770070,1,179447,2,4,15,422,2,21,3,23,164,1196,6,31554,17751,4,2056,4,46,2,177,38,16,9,-2147483648,8,16,207536,11,15,10,16,5,2663,70,8,8,10,18,1116,22,1479,13,0,-2147483648,1,0,95,16655,3999,2575,2815,4626,1629,1329,555,207,172,261,167,37,33,49,27468,27984,21075,12769,2594,1891,1177,892,1740,1828,302,181,108,360,344,71,18,11,15,47,186,84,134,33,199,102,140,154,144,209,204,81,57,169,30,49,38,18,25,38
920077,0,212706,5,3,26,328,3,33,3,13,255,1408,5,20430,15909,7,1754,4,60,1,236,14,27,6,-2147483648,4,17,139221,15,16,14,17,8,1083,128,0,1,13,18,298,5,2730,5,0,-2147483648,1,0,2,18647,23554,17200,28905,4163,1383,1671,1652,1436,987,139,144,92,89,108,21416,1218,1160,1553,5235,1846,289,520,153,45,159,30,60,11,131,184,137,86,212,131,214,198,97,187,17,24,33,16,34,13,117,111,181,88,58,63,94,80,189,77
331467,1,271284,5,3,23,366,4,35,3,14,256,1876,5,28913,19993,4,1358,3,26,1,119,26,25,9,-2147483648,9,17,275730,10,17,16,17,9,1061,214,4,6,12,18,1093,14,1329,5,0,-2147483648,1,0,60,30797,2354,31809,13657,35154,1381,1596,1212,1478,1984,214,252,170,105,221,34420,7525,4003,16980,2883,1669,884,590,1718,1180,190,32,93,365,267,87,194,202,151,147,166,126,168,86,155,32,53,24,109,212,35,188,100,112,112,24,107,167,98,25
355126,0,241496,6,2,33,323,5,18,3,12,270,2347,5,21868,19960,7,1806,4,59,1,281,25,18,7,-2147483648,6,17,181443,12,17,13,17,6,85,177,0,2,11,20,243,3,2095,6,1,-2147483648,0,0,2,25396,23673,5096,31202,21271,1300,1967,1597,163,1531,203,259,155,247,35,22840,1981,1651,2059,1296,1523,184,29,87,126,109,8,18,2,0,179,43,183,182,75,166,154,149,82,174,5,12,40,61,2,84,185,115,104,167,121,103,40,204,18
486057,0,230514,5,2,21,117,4,12,8,28,255,1953,7,17611,13004,9,1327,4,42,1,244,29,16,4,-2147483648,3,15,198323,12,16,14,16,5,296,60,1,2,14,15,313,8,2908,53,0,-2147483648,0,0,5,18178,15684,10345,11998,2200,1132,487,1744,886,49,226,266,50,10,46,19540,3469,3429,3017,3897,1082,303,238,227,60,238,21,70,13,21,65,206,148,150,56,62,16,8,137,72,21,35,9,9,1,86,171,169,53,8,77,163,116,128,171
888836,0,230444,3,3,39,341,3,11,7,22,277,2528,7,11883,17475,9,1928,4,32,1,366,38,13,5,-2147483648,8,16,215440,13,17,14,17,9,1338,147,3,2,13,19,446,6,1984,7,0,-2147483648,0,0,34,33715,33415,32056,30645,16450,1097,476,1796,1974,893,341,340,230,145,45,28563,539,11380,2130,565,1181,223,333,279,111,153,13,33,16,30,80,98,191,209,189,178,23,165,59,116,29,59,3,6,10,212,123,160,71,33,111,124,125,112,112
250321,0,220003,9,3,16,257,4,21,7,26,295,1943,6,19001,14880,9,1417,5,27,1,275,37,13,7,-2147483648,4,17,264211,13,16,12,16,6,1225,191,2,1,11,18,308,5,414,6,0,-2147483648,0,0,13,32986,34455,6978,32863,32054,1058,617,949,1699,1948,180,203,107,59,32,28303,1626,1081,677,1426,1245,233,206,602,166,148,12,41,27,10,167,143,135,83,74,167,40,123,161,159,4,4,8,17,103,102,200,175,186,77,69,28,59,148,62
484163,0,165228,3,4,44,278,5,12,5,28,267,1404,7,18486,18995,9,1417,4,16,1,362,33,16,9,-2147483648,8,15,250555,12,15,11,16,9,129,97,2,6,12,16,1307,4,2671,7,0,-2147483648,1,0,25,33141,23997,30063,28335,3789,1170,1849,1376,1533,756,247,315,139,20,160,23366,2258,439,2001,559,1053,134,401,125,16,151,16,17,6,9,39,177,120,201,103,122,120,67,40,79,3,30,6,50,0,176,198,129,168,53,55,97,142,70,65
822664,0,201105,6,3,34,241,4,34,4,13,171,2478,6,32896,16310,9,1266,4,55,1,358,36,20,9,-2147483648,6,16,184029,13,16,16,14,3,1388,111,5,0,14,17,634,7,2320,7,0,-2147483648,0,0,5,16023,26334,9773,22466,27871,1654,885,1670,445,331,182,134,173,76,89,30368,1767,4679,1718,3874,1131,504,264,594,12,177,35,17,6,24,77,80,57,52,140,211,139,54,75,71,45,26,5,3,3,204,67,61,95,107,157,76,130,108,74
285348,0,213912,7,2,26,201,3,13,5,19,316,2355,6,16258,20455,10,1589,4,34,1,218,44,13,9,-2147483648,7,16,209264,10,15,14,15,1,532,166,2,1,11,16,450,6,1172,51,1,-2147483648,0,0,2,20294,5824,4568,9546,11314,1911,1083,528,1347,1116,180,227,297,71,355,24058,5155,344,2855,2740,1269,358,120,85,25,268,10,31,8,22,78,193,194,58,149,55,97,67,124,64,46,20,5,3,1,141,87,94,154,144,119,203,169,26,47
179166,0,153586,9,3,35,330,3,36,2,16,196,1627,6,30245,12994,8,1599,3,44,2,136,47,14,8,-2147483648,8,16,141955,10,17,14,16,7,170,60,1,3,11,14,1335,13,317,6,1,-2147483648,1,0,1,31523,21705,15011,7078,33575,2061,2047,1237,1671,2025,130,230,307,215,44,19763,2087,4944,5947,1944,1915,542,567,1634,341,367,252,19,19,224,85,33,186,71,155,133,118,194,56,114,10,12,48,89,40,8,158,185,5,112,105,114,37,89,98
803296,1,194157,3,2,27,177,5,33,2,11,175,1945,3,22775,12045,2,1975,4,66,1,214,31,28,4,-2147483648,9,13,153649,13,16,12,16,9,2947,195,6,5,13,18,403,20,2796,54,0,-2147483648,1,0,51,35383,24167,21066,17139,32466,1810,1989,732,1904,1026,114,329,37,17,2,26442,826,16367,30135,21828,1959,378,1113,1745,1928,165,86,70,305,73,209,206,165,190,198,169,80,208,177,199,56,11,177,80,81,195,165,210,9,144,180,172,216,126,66
275667,0,275734,5,2,17,293,4,13,3,21,149,1437,6,24770,16370,7,1405,4,33,1,245,35,23,7,-2147483648,5,15,256988,13,17,15,16,7,86,93,1,6,11,19,241,3,1584,6,0,-2147483648,0,0,5,34499,4240,24006,20312,22207,1321,1589,1432,932,1903,254,66,95,59,31,25877,4912,3501,2240,1756,1040,717,179,98,41,319,13,24,19,25,93,145,183,65,72,50,31,99,119,136,8,28,10,11,3,85,67,170,86,133,170,215,20,190,82
411548,1,162044,6,3,38,395,3,34,4,23,142,1828,5,30963,19236,10,1423,4,54,1,140,35,16,7,-2147483648,8,16,246054,12,17,14,17,8,2180,132,9,4,13,19,163,15,1167,4,0,-2147483648,1,0,73,26755,15237,6103,17930,2484,1855,701,1027,592,1124,122,145,113,239,17,35213,6070,15861,13631,9651,1933,814,328,1151,113,292,220,53,177,153,190,20,145,151,201,205,132,192,195,195,57,19,21,6,187,183,216,128,141,128,89,18,192,139,122
147028,0,176019,5,2,41,183,3,26,7,20,275,1409,7,22035,20892,10,1123,4,29,1,306,40,16,6,-2147483648,6,16,203636,15,16,14,15,3,41,52,5,5,11,20,581,15,1660,5,0,-2147483648,0,0,2,27930,33182,22653,2012,9619,1670,518,1944,754,400,166,172,320,64,143,25439,951,704,1786,1697,1122,165,595,6,72,119,7,47,1,1,46,74,141,36,118,119,47,64,132,45,34,30,6,1,6,137,76,24,144,59,105,104,34,73,133
977901,0,170799,6,3,16,328,4,30,6,11,249,2076,7,25036,20327,9,1573,3,21,1,273,44,15,7,-2147483648,6,17,116400,15,17,13,16,6,1261,127,2,3,11,19,1443,3,2683,17,0,-2147483648,0,0,5,16697,20379,23999,22140,11619,1411,2044,1604,1991,1677,331,204,283,240,285,21595,6384,2099,1578,3755,1149,396,292,25,398,130,39,14,6,13,123,147,64,161,92,62,89,106,110,133,13,42,12,10,2,83,65,154,206,163,90,137,56,24,104
634272,0,227432,3,2,18,291,5,27,4,19,215,1226,7,26125,13724,5,1159,4,45,1,176,24,16,7,-2147483648,8,17,116809,15,17,14,16,7,369,209,1,2,13,19,556,3,3101,36,0,-2147483648,0,0,5,18833,14266,13753,25921,19972,1468,1733,1084,1779,465,330,167,319,341,257,29534,6520,751,3171,2025,1123,140,558,11,68,136,17,18,2,24,53,111,114,119,30,67,56,130,96,80,26,88,16,8,8,83,126,55,84,55,190,77,187,15,111
683507,0,152680,5,2,16,334,4,31,5,34,143,2222,6,34106,21660,10,1961,4,14,1,294,29,16,9,-2147483648,7,16,132603,11,17,11,15,5,708,171,6,8,13,15,1042,6,1970,7,0,-2147483648,0,0,74,27162,27803,4197,308,23057,1637,1423,275,901,319,269,80,255,40,95,33451,21440,6794,3838,17329,1372,122,477,1801,1892,146,138,15,356,147,22,4,188,17,113,62,9,54,106,176,76,35,27,156,193,8,23,61,109,107,64,84,8,35,132
695822,1,134586,2,3,21,318,4,32,3,32,114,1373,7,34620,21443,3,1588,4,61,2,333,20,17,9,-2147483648,3,16,155574,11,17,13,13,1,134,195,3,9,10,11,1394,2,68,3,1,-2147483648,0,0,44,33176,5487,15081,458,1914,1421,1017,79,147,1004,303,32,11,2,25,33660,16697,330,71,2291,1300,43,61,859,156,183,81,46,332,21,66,29,128,38,66,133,8,213,213,57,28,6,44,189,169,28,24,170,41,51,108,145,100,116,44
1020136,1,272261,4,3,42,401,3,27,4,30,178,1218,6,25825,18145,7,1897,3,56,2,311,45,25,7,-2147483648,8,14,267484,11,17,12,17,8,1538,170,7,5,11,14,1382,11,846,2,0,-2147483648,1,0,74,20635,29796,16831,2827,27662,1760,1153,247,1205,664,299,344,344,183,122,27645,6457,18247,8725,6145,1500,130,634,1627,843,205,48,69,299,127,60,81,85,82,88,92,84,46,52,93,26,115,30,19,146,75,45,79,159,124,59,43,199,42,158
390563,0,139737,7,2,21,141,5,32,4,25,223,2363,4,16147,21246,3,1454,3,48,1,218,15,19,5,-2147483648,8,17,147084,16,16,12,14,1,90,185,0,6,13,17,1120,6,2294,26,1,-2147483648,0,0,11,30955,18397,5677,17219,7603,1871,1182,1200,1688,947,329,199,264,177,238,29256,3992,5677,12622,1969,1448,1071,1278,26,28,118,14,26,3,7,126,54,148,175,114,154,65,178,190,142,17,63,82,33,7,208,18,80,61,207,182,71,33,128,71
248682,1,283639,7,3,26,200,3,34,3,15,160,1730,7,35146,21285,3,1934,3,36,2,217,30,25,9,-2147483648,6,13,208356,10,15,15,16,8,2932,99,7,1,12,5,922,4,828,25,1,-2147483648,1,0,75,10695,8206,9728,10876,11961,1773,1349,318,1442,724,324,24,228,67,41,26037,19642,21674,19859,12699,1970,468,298,2026,1541,163,89,18,371,237,74,85,164,193,123,202,168,181,191,31,94,48,176,114,196,67,167,188,146,80,92,36,144,99,116
786349,0,163843,4,2,34,246,3,32,3,36,152,2412,6,28843,20909,10,1280,5,59,1,204,16,22,10,-2147483648,3,16,145182,14,17,12,14,6,793,135,0,0,11,18,436,10,587,15,0,-2147483648,0,0,3,29931,25769,17423,26185,14955,1064,1471,1887,1442,733,318,269,248,250,264,14739,2214,4698,1505,988,1026,95,69,45,433,246,29,50,57,8,10,94,188,184,183,145,62,190,94,88,8,46,12,17,10,89,85,180,100,102,115,96,154,163,159
1118466,0,123844,2,4,28,404,4,35,6,24,276,1308,7,28547,13985,10,1595,5,47,1,221,51,15,9,-2147483648,8,16,112329,15,17,14,17,7,91,7,8,8,13,18,1356,18,1423,13,0,-2147483648,0,0,65,19561,9197,35025,319,931,1396,571,872,1051,182,301,337,273,159,165,27753,8219,8583,4687,2412,1816,293,236,650,1247,185,38,16,251,87,19,116,52,76,86,54,140,121,138,127,28,35,94,51,63,16,129,65,105,71,10,163,45,24,200
468065,0,195908,5,2,13,387,5,20,6,27,281,2242,5,33206,14884,8,1424,4,51,1,344,33,29,5,-2147483648,9,16,214460,14,14,14,17,8,2471,106,4,7,12,15,1058,6,2537,8,0,-2147483648,1,0,88,28973,25721,35283,28083,19421,1178,1836,1419,1497,1948,278,255,194,312,57,18834,12174,8260,29210,13181,1976,901,365,306,827,214,118,86,182,100,179,189,38,129,147,128,158,168,188,61,64,44,53,97,184,70,83,183,63,38,170,25,127,149,22
815654,0,245116,9,2,30,355,3,16,6,20,337,1269,6,34143,20285,10,1675,4,36,1,256,32,20,9,-2147483648,8,16,231382,11,17,14,17,8,502,53,2,3,13,17,132,9,559,11,0,-2147483648,0,0,39,12843,19216,13608,14566,8305,1739,1633,1277,1428,1808,301,165,338,350,49,30114,17359,22535,3917,4749,1809,589,552,674,317,148,59,47,130,89,137,40,128,109,213,193,171,185,50,130,10,4,1,16,90,219,128,117,214,190,172,170,210,33,203
502113,1,113123,7,3,31,376,3,26,3,18,263,1870,4,12431,11489,8,1461,3,45,1,265,17,13,6,-2147483648,8,16,143576,10,17,11,16,8,917,141,2,1,13,19,100,22,2398,13,0,-2147483648,0,0,25,13695,7071,18746,12203,13151,1560,1621,919,851,824,170,164,267,230,18,31401,9177,644,366,1338,1509,283,59,478,90,115,84,73,140,20,127,34,99,73,87,49,28,209,153,157,20,26,27,78,204,10,82,93,44,112,87,13,165,15,41
620302,1,233421,5,2,29,228,5,24,3,15,217,1800,6,25350,17792,8,1521,4,17,2,180,49,14,9,-2147483648,9,16,256981,11,16,13,17,7,278,78,8,9,12,19,668,8,1887,8,1,-2147483648,1,0,91,18987,1607,34966,24189,33757,1684,434,574,1931,1825,263,235,8,240,201,29940,3634,3778,8014,3114,1210,301,360,799,421,296,26,44,117,45,172,182,156,103,89,172,34,212,109,182,129,56,115,39,53,35,199,117,131,39,207,138,110,67,9
660576,0,204431,7,2,25,125,5,35,4,30,187,2040,6,27934,22684,9,1611,4,27,1,148,15,14,10,-2147483648,7,17,177547,15,17,13,16,1,115,208,1,6,13,19,1286,5,1763,8,0,-2147483648,0,0,4,34520,34450,24518,11138,30983,1533,2017,2054,1096,1267,149,240,357,231,281,16019,800,330,988,1358,1121,118,37,4,13,110,6,9,5,3,163,188,189,192,99,193,29,26,68,88,8,12,7,38,1,94,102,71,121,52,135,161,125,142,23
